Name,Group Number,Day,Dates,Start Time,End Time,Location,Type,Teacher
BVG7030-Automne2024-A,0,Mercredi,Du 3 sept. 2024 au 13 déc. 2024,9h,11h50,Paul-Comtois 2101,En classe,François Belzile
BVG7030-Automne2022-B,0,Mardi,Du 6 sept. 2022 au 16 déc. 2022,9h,11h50,N/A,Sur Internet,N/A
BVG7030-Automne2020-C,0,Mardi,Du 31 août 2020 au 11 déc. 2020,9h30,12h20,N/A,Classe virtuelle synchrone,N/A
BVG7042-Automne2019-A,0,Mardi,Du 3 sept. 2019 au 13 déc. 2019,8h30,10h20,N/A,En classe,N/A
BVG7042-Automne2018-B,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A
BVG7043-Automne2024-A,0,N/A,Du 3 sept. 2024 au 13 déc. 2024,N/A,N/A,N/A,Sujets spéciaux,François-P. Chalifour
BVG7043-Ete2024-B,0,N/A,Du 6 mai 2024 au 16 août 2024,N/A,N/A,N/A,Sujets spéciaux,N/A
BVG7043-Hiver2024-C,0,Vendredi,Du 15 jan. 2024 au 26 avr. 2024,15h30,16h20,Paul-Comtois 3106,Sur Internet,N/A
BVG7048-Hiver2024-A,0,Mardi,Du 15 jan. 2024 au 26 avr. 2024,9h,11h50,Paul-Comtois 2101,En classe,N/A
BVG7048-Hiver2023-B,0,Mardi,Du 10 jan. 2023 au 21 avr. 2023,9h,11h50,Paul-Comtois 2104,En classe,N/A
BVG7050-Ete2024-A,0,Lundi,Du 6 mai 2024 au 10 mai 2024,8h30,17h20,Paul-Comtois 3408,Laboratoire,N/A
BVG7050-Ete2023-B,0,Lundi,Du 8 mai 2023 au 12 mai 2023,8h30,17h20,Paul-Comtois 3408,Laboratoire,N/A
BVG7051-Automne2024-A,0,Vendredi,Du 3 sept. 2024 au 13 déc. 2024,8h30,11h20,Paul-Comtois 2420,En classe,Line Rochefort
BVG7051-Automne2023-B,0,Vendredi,Du 5 sept. 2023 au 15 déc. 2023,8h30,11h20,Paul-Comtois 2107,Laboratoire,N/A
BVG7051-Automne2022-C,0,Vendredi,Du 21 oct. 2022 au 11 nov. 2022,8h30,11h20,Paul-Comtois 2107,En classe,N/A
BVG7053-Hiver2024-A,0,N/A,Du 15 jan. 2024 au 26 avr. 2024,N/A,N/A,N/A,Sur Internet,N/A
BVG7053-Hiver2023-B,0,N/A,Du 10 jan. 2023 au 21 avr. 2023,N/A,N/A,N/A,Sur Internet,N/A
BVG7055-Automne2024-A,0,Lundi,Du 3 sept. 2024 au 13 déc. 2024,10h,11h50,Paul-Comtois 3106,Activité à l'extérieur,Line Rochefort
BVG7055-Automne2023-B,0,N/A,Du 5 sept. 2023 au 15 déc. 2023,N/A,N/A,N/A,Sur Internet,N/A
BVG7055-Automne2022-C,0,N/A,Du 6 sept. 2022 au 16 déc. 2022,N/A,N/A,N/A,Sur Internet,N/A
BVG7057-Hiver2024-A,0,Vendredi,Du 15 jan. 2024 au 26 avr. 2024,13h,15h50,Pavillon de l'Envirotron 1240,En classe,N/A
BVG7057-Hiver2023-B,0,Jeudi,Du 10 jan. 2023 au 21 avr. 2023,13h,15h50,Pavillon de l'Envirotron 1240,En classe,N/A
BVG8004-Automne2024-A,0,N/A,Du 3 sept. 2024 au 13 déc. 2024,N/A,N/A,N/A,Projet,François-P. Chalifour
BVG8004-Hiver2024-B,0,Vendredi,Du 15 jan. 2024 au 26 avr. 2024,13h30,14h20,Paul-Comtois 2101,Sur Internet,N/A
BVG8004-Automne2023-C,0,N/A,Du 5 sept. 2023 au 15 déc. 2023,N/A,N/A,N/A,Projet,N/A
BVG8005-Automne2024-A,0,N/A,Du 3 sept. 2024 au 13 déc. 2024,N/A,N/A,N/A,Examen de doctorat,François-P. Chalifour
BVG8821-Automne2024-A,0,N/A,Du 3 sept. 2024 au 13 déc. 2024,N/A,N/A,N/A,Crédits de recherche,N/A
BVG8821-Ete2024-B,0,N/A,Du 6 mai 2024 au 16 août 2024,N/A,N/A,N/A,Crédits de recherche,N/A
BVG8821-Hiver2024-C,0,N/A,Du 15 jan. 2024 au 26 avr. 2024,N/A,N/A,N/A,Crédits de recherche,N/A
BVG8822-Automne2024-A,0,N/A,Du 3 sept. 2024 au 13 déc. 2024,N/A,N/A,N/A,Crédits de recherche,N/A
BVG8822-Ete2024-B,0,N/A,Du 6 mai 2024 au 16 août 2024,N/A,N/A,N/A,Crédits de recherche,N/A
BVG8822-Hiver2024-C,0,N/A,Du 15 jan. 2024 au 26 avr. 2024,N/A,N/A,N/A,Crédits de recherche,N/A
BVG8823-Automne2024-A,0,N/A,Du 3 sept. 2024 au 13 déc. 2024,N/A,N/A,N/A,Crédits de recherche,N/A
BVG8823-Ete2024-B,0,N/A,Du 6 mai 2024 au 16 août 2024,N/A,N/A,N/A,Crédits de recherche,N/A
BVG8823-Hiver2024-C,0,N/A,Du 15 jan. 2024 au 26 avr. 2024,N/A,N/A,N/A,Crédits de recherche,N/A
BVG8824-Automne2024-A,0,N/A,Du 3 sept. 2024 au 13 déc. 2024,N/A,N/A,N/A,Crédits de recherche,N/A
BVG8824-Ete2024-B,0,N/A,Du 6 mai 2024 au 16 août 2024,N/A,N/A,N/A,Crédits de recherche,N/A
BVG8824-Hiver2024-C,0,N/A,Du 15 jan. 2024 au 26 avr. 2024,N/A,N/A,N/A,Crédits de recherche,N/A
BVG8825-Automne2024-A,0,N/A,Du 3 sept. 2024 au 13 déc. 2024,N/A,N/A,N/A,Crédits de recherche,N/A
BVG8825-Ete2024-B,0,N/A,Du 6 mai 2024 au 16 août 2024,N/A,N/A,N/A,Crédits de recherche,N/A
BVG8825-Hiver2024-C,0,N/A,Du 15 jan. 2024 au 26 avr. 2024,N/A,N/A,N/A,Crédits de recherche,N/A
BVG8826-Automne2024-A,0,N/A,Du 3 sept. 2024 au 13 déc. 2024,N/A,N/A,N/A,Crédits de recherche,N/A
BVG8826-Ete2024-B,0,N/A,Du 6 mai 2024 au 16 août 2024,N/A,N/A,N/A,Crédits de recherche,N/A
BVG8826-Hiver2024-C,0,N/A,Du 15 jan. 2024 au 26 avr. 2024,N/A,N/A,N/A,Crédits de recherche,N/A
BVG8827-Automne2024-A,0,N/A,Du 3 sept. 2024 au 13 déc. 2024,N/A,N/A,N/A,Crédits de recherche,N/A
BVG8827-Ete2024-B,0,N/A,Du 6 mai 2024 au 16 août 2024,N/A,N/A,N/A,Crédits de recherche,N/A
BVG8827-Hiver2024-C,0,N/A,Du 15 jan. 2024 au 26 avr. 2024,N/A,N/A,N/A,Crédits de recherche,N/A
BVG8828-Automne2024-A,0,N/A,Du 3 sept. 2024 au 13 déc. 2024,N/A,N/A,N/A,Crédits de recherche,N/A
BVG8828-Ete2024-B,0,N/A,Du 6 mai 2024 au 16 août 2024,N/A,N/A,N/A,Crédits de recherche,N/A
BVG8828-Hiver2024-C,0,N/A,Du 15 jan. 2024 au 26 avr. 2024,N/A,N/A,N/A,Crédits de recherche,N/A
CAT1000-Automne2024-A,0,Lundi,Du 3 sept. 2024 au 13 déc. 2024,18h30,21h20,N/A,Sur Internet,Yves Guérette
CAT1000-Automne2023-B,0,Mercredi,Du 5 sept. 2023 au 15 déc. 2023,8h30,11h20,N/A,Classe virtuelle synchrone,N/A
CAT1000-Automne2022-C,0,Mercredi,Du 6 sept. 2022 au 16 déc. 2022,8h30,11h30,N/A,Classe virtuelle synchrone,N/A
CAT1002-Automne2023-A,0,Mercredi,Du 5 sept. 2023 au 15 déc. 2023,8h30,11h20,N/A,Sur Internet,N/A
CAT1002-Hiver2022-B,0,N/A,Du 10 jan. 2022 au 22 avr. 2022,N/A,N/A,N/A,Sur Internet,N/A
CAT2300-Automne2024-A,0,Mercredi,Du 3 sept. 2024 au 13 déc. 2024,13h30,16h20,Cte formation chrétienne Agapê -,En classe,Denis Petitclerc
CAT2300-Automne2024-B,0,Mardi,Du 3 sept. 2024 au 13 déc. 2024,13h30,16h20,École théo. évangel. Mtl UL -,En classe,N/A
CAT2300-Hiver2024-C,0,Mardi,Du 15 jan. 2024 au 26 avr. 2024,19h,21h50,N/A,Classe virtuelle synchrone,N/A
CAT2300-Automne2023-D,0,Lundi,Du 5 sept. 2023 au 15 déc. 2023,8h30,11h20,Cte formation chrétienne Agapê -,En classe,N/A
CAT2300-Automne2023-E,0,Mardi,Du 5 sept. 2023 au 15 déc. 2023,18h30,21h20,École théo. évangel. Mtl UL -,Sur Internet,N/A
CAT2300-Automne2023-F,0,Lundi,Du 5 sept. 2023 au 15 déc. 2023,18h30,21h20,Diocèse de Saint-Hyacinthe -,Classe virtuelle synchrone,N/A
CAT4000-Hiver2024-A,0,Mardi,Du 15 jan. 2024 au 26 avr. 2024,18h30,21h20,N/A,Classe virtuelle synchrone,N/A
CHM1000-Automne2024-A,0,Lundi,Du 3 sept. 2024 au 13 déc. 2024,8h30,10h20,Alexandre-Vachon 3860,En classe,Gabriella Tessitore
CHM1000-Automne2023-B,0,Lundi,Du 5 sept. 2023 au 15 déc. 2023,8h30,10h20,Alexandre-Vachon 3860,En classe,N/A
CHM1000-Automne2022-C,0,Lundi,Du 6 sept. 2022 au 16 déc. 2022,8h30,10h20,Alexandre-Vachon 3820,En classe,N/A
CHM1001-Automne2024-A,0,Mardi,Du 3 sept. 2024 au 13 déc. 2024,9h30,10h20,Adrien-Pouliot 2573,En classe,Guillaume Bélanger-Chabot
CHM1001-Automne2024-A,0,Mardi,Du 3 sept. 2024 au 13 déc. 2024,13h30,18h20,Alexandre-Vachon 3642,Laboratoire,Guillaume Bélanger-Chabot
CHM1001-Automne2024-A,0,Mercredi,Du 3 sept. 2024 au 13 déc. 2024,13h30,18h20,Alexandre-Vachon 3642,Laboratoire,Guillaume Bélanger-Chabot
CHM1001-Automne2023-D,0,Mardi,Du 5 sept. 2023 au 15 déc. 2023,9h30,10h20,Alexandre-Vachon 3820,En classe,N/A
CHM1001-Automne2023-D,0,Mardi,Du 5 sept. 2023 au 15 déc. 2023,13h30,18h20,Alexandre-Vachon 3642,Laboratoire,N/A
CHM1001-Automne2023-D,0,Mercredi,Du 5 sept. 2023 au 15 déc. 2023,13h30,18h20,Alexandre-Vachon 3642,Laboratoire,N/A
CHM1001-Automne2022-G,0,Mardi,Du 6 sept. 2022 au 16 déc. 2022,9h30,10h20,Alexandre-Vachon 3840,En classe,N/A
CHM1001-Automne2022-G,0,Mardi,Du 6 sept. 2022 au 16 déc. 2022,13h30,18h20,Alexandre-Vachon 3642,Laboratoire,N/A
CHM1001-Automne2022-G,0,Mercredi,Du 6 sept. 2022 au 16 déc. 2022,13h30,18h20,Alexandre-Vachon 3642,Laboratoire,N/A
CHM1002-Automne2024-A,0,N/A,Du 3 sept. 2024 au 13 déc. 2024,N/A,N/A,N/A,Sur Internet,Josée Brisson
CHM1002-Automne2023-B,0,N/A,Du 5 sept. 2023 au 15 déc. 2023,N/A,N/A,N/A,Sur Internet,N/A
CHM1002-Automne2022-C,0,N/A,Du 6 sept. 2022 au 16 déc. 2022,N/A,N/A,N/A,Sur Internet,N/A
CHM1003-Automne2024-A,0,Mardi,Du 3 sept. 2024 au 13 déc. 2024,10h30,12h20,Alexandre-Vachon 3820,En classe,Jean-François Paquin
CHM1003-Automne2023-B,0,Mardi,Du 5 sept. 2023 au 15 déc. 2023,10h30,12h20,Alexandre-Vachon 2830,En classe,N/A
CHM1003-Automne2022-C,0,Mardi,Du 6 sept. 2022 au 16 déc. 2022,10h30,12h20,Alexandre-Vachon 3820,En classe,N/A
CHM1004-Hiver2024-A,0,Mercredi,Du 15 jan. 2024 au 26 avr. 2024,8h30,10h20,Alexandre-Vachon 3860,En classe,N/A
CHM1004-Hiver2023-B,0,Lundi,Du 10 jan. 2023 au 21 avr. 2023,15h30,17h20,Alexandre-Vachon 2870,Sur Internet,N/A
CHM1005-Hiver2024-A,0,Mardi,Du 15 jan. 2024 au 26 avr. 2024,10h30,12h20,Adrien-Pouliot 2783,En classe,N/A
CHM1005-Hiver2023-B,0,Mardi,Du 10 jan. 2023 au 21 avr. 2023,10h30,12h20,Alexandre-Vachon 3850,En classe,N/A
CHM1006-Hiver2024-A,0,Lundi,Du 15 jan. 2024 au 26 avr. 2024,13h30,15h20,Alexandre-Vachon 3860,En classe,N/A
CHM1006-Hiver2023-B,0,Lundi,Du 10 jan. 2023 au 21 avr. 2023,13h30,15h20,Alexandre-Vachon 2840,Sur Internet,N/A
CHM1007-Hiver2024-A,0,Jeudi,Du 15 jan. 2024 au 26 avr. 2024,13h30,15h20,Alexandre-Vachon 2840,En classe,N/A
CHM1007-Hiver2023-B,0,Jeudi,Du 10 jan. 2023 au 21 avr. 2023,13h30,15h20,Alexandre-Vachon 3850,En classe,N/A
CHM1008-Automne2024-A,0,Lundi,Du 3 sept. 2024 au 13 déc. 2024,12h30,15h20,Alexandre-Vachon 2870,En classe,Dominic Larivière
CHM1008-Automne2023-B,0,Lundi,Du 5 sept. 2023 au 15 déc. 2023,12h30,15h20,Alexandre-Vachon 3870,En classe,N/A
CHM1008-Automne2022-C,0,Lundi,Du 6 sept. 2022 au 16 déc. 2022,12h30,15h20,Alexandre-Vachon 2870,En classe,N/A
CHM1009-Automne2024-A,0,N/A,Du 3 sept. 2024 au 13 déc. 2024,N/A,N/A,N/A,Sur Internet,N/A
CHM1009-Automne2023-B,0,N/A,Du 5 sept. 2023 au 15 déc. 2023,N/A,N/A,N/A,Sur Internet,N/A
CHM1009-Automne2022-C,0,N/A,Du 6 sept. 2022 au 16 déc. 2022,N/A,N/A,N/A,Sur Internet,N/A
CHM1901-Automne2024-A,0,Lundi,Du 3 sept. 2024 au 13 déc. 2024,15h30,17h20,Adrien-Pouliot 2504,En classe,Serge Kaliaguine
CHM1901-Automne2023-B,0,Lundi,Du 5 sept. 2023 au 15 déc. 2023,15h30,17h20,Adrien-Pouliot 2504,En classe,N/A
CHM1901-Automne2022-C,0,Lundi,Du 6 sept. 2022 au 16 déc. 2022,15h30,17h20,Adrien-Pouliot 2504,En classe,N/A
CHM1902-Automne2024-A,0,Mardi,Du 3 sept. 2024 au 13 déc. 2024,12h30,15h20,Adrien-Pouliot 2500,En classe,Maria-Cornélia Iliuta
CHM1902-Automne2023-B,0,Mardi,Du 5 sept. 2023 au 15 déc. 2023,12h30,15h20,Adrien-Pouliot 2500,Sur Internet,N/A
CHM1902-Automne2021-C,0,Lundi,Du 30 août 2021 au 10 déc. 2021,9h30,12h20,Adrien-Pouliot 2508,En classe,N/A
CHM1903-Automne2024-A,0,Mercredi,Du 3 sept. 2024 au 13 déc. 2024,10h30,12h20,Adrien-Pouliot 2546,En classe,Josée Brisson
CHM1903-Automne2023-B,0,Mercredi,Du 5 sept. 2023 au 15 déc. 2023,10h30,12h20,Adrien-Pouliot 2508,En classe,N/A
CHM1903-Automne2022-C,0,Mercredi,Du 6 sept. 2022 au 16 déc. 2022,10h30,12h20,Adrien-Pouliot 2512,En classe,N/A
CHM1904-Automne2024-A,0,Mardi,Du 3 sept. 2024 au 13 déc. 2024,13h30,14h20,Alexandre-Vachon 3850,Sur Internet,N/A
CHM1904-Automne2024-A,0,Lundi,Du 3 sept. 2024 au 13 déc. 2024,13h30,17h20,Alexandre-Vachon 3642,Laboratoire,N/A
CHM1904-Automne2024-A,0,Jeudi,Du 3 sept. 2024 au 13 déc. 2024,13h30,17h20,Alexandre-Vachon 3642,Laboratoire,N/A
CHM1904-Automne2023-D,0,Mardi,Du 5 sept. 2023 au 15 déc. 2023,13h30,14h20,Alexandre-Vachon 2860,Sur Internet,N/A
CHM1904-Automne2023-D,0,Lundi,Du 5 sept. 2023 au 15 déc. 2023,13h30,17h20,Alexandre-Vachon 3642,Laboratoire,N/A
CHM1904-Automne2023-D,0,Jeudi,Du 5 sept. 2023 au 15 déc. 2023,13h30,17h20,Alexandre-Vachon 3642,Laboratoire,N/A
CHM1904-Automne2022-G,0,Mardi,Du 6 sept. 2022 au 16 déc. 2022,13h30,14h20,Alexandre-Vachon 2870,Sur Internet,N/A
CHM1904-Automne2022-G,0,Lundi,Du 6 sept. 2022 au 28 oct. 2022,13h30,17h20,Alexandre-Vachon 3642,Laboratoire,N/A
CHM1904-Automne2022-G,0,Jeudi,Du 6 sept. 2022 au 28 oct. 2022,13h30,17h20,Alexandre-Vachon 3642,Laboratoire,N/A
CHM1905-Hiver2024-A,0,Mercredi,Du 15 jan. 2024 au 26 avr. 2024,8h30,10h20,Alexandre-Vachon 3860,En classe,N/A
CHM1905-Hiver2023-B,0,Mercredi,Du 10 jan. 2023 au 21 avr. 2023,8h30,10h20,Alexandre-Vachon 2860,En classe,N/A
CHM1906-Automne2024-A,0,Mardi,Du 3 sept. 2024 au 13 déc. 2024,13h30,14h20,Alexandre-Vachon 3850,Sur Internet,N/A
CHM1906-Automne2024-A,0,Jeudi,Du 3 sept. 2024 au 13 déc. 2024,13h30,17h20,Alexandre-Vachon 3642,Laboratoire,N/A
CHM1906-Automne2023-C,0,Mardi,Du 5 sept. 2023 au 15 déc. 2023,13h30,14h20,Alexandre-Vachon 2860,Sur Internet,N/A
CHM1906-Automne2023-C,0,Jeudi,Du 5 sept. 2023 au 15 déc. 2023,13h30,17h20,Alexandre-Vachon 3642,Laboratoire,N/A
CHM1906-Automne2022-E,0,Mardi,Du 6 sept. 2022 au 16 déc. 2022,13h30,14h20,Alexandre-Vachon 2870,Sur Internet,N/A
CHM1906-Automne2022-E,0,Jeudi,Du 6 sept. 2022 au 28 oct. 2022,13h30,17h20,Alexandre-Vachon 3642,Laboratoire,N/A
CHM2000-Hiver2024-A,0,Mercredi,Du 15 jan. 2024 au 26 avr. 2024,15h30,17h20,Alexandre-Vachon 3820,En classe,N/A
CHM2000-Hiver2023-B,0,Mercredi,Du 10 jan. 2023 au 21 avr. 2023,15h30,17h20,Alexandre-Vachon 2830,En classe,N/A
CHM2001-Automne2024-A,0,Mercredi,Du 3 sept. 2024 au 13 déc. 2024,8h30,10h20,Alexandre-Vachon 2840,En classe,N/A
CHM2001-Automne2023-B,0,Mercredi,Du 5 sept. 2023 au 15 déc. 2023,8h30,10h20,Alexandre-Vachon 2860,En classe,N/A
CHM2001-Automne2022-C,0,Mercredi,Du 6 sept. 2022 au 16 déc. 2022,8h30,10h20,Alexandre-Vachon 2830,En classe,N/A
CHM2002-Automne2024-A,0,Mardi,Du 3 sept. 2024 au 13 déc. 2024,13h30,15h20,Alexandre-Vachon 3870,Sur Internet,Anna Marie Ritcey
CHM2002-Automne2023-B,0,Mardi,Du 5 sept. 2023 au 15 déc. 2023,13h30,15h20,Alexandre-Vachon 3870,Sur Internet,N/A
CHM2002-Automne2022-C,0,Mardi,Du 6 sept. 2022 au 16 déc. 2022,13h30,15h20,Alexandre-Vachon 3870,Sur Internet,N/A
CHM2003-Automne2024-A,0,Jeudi,Du 3 sept. 2024 au 13 déc. 2024,13h30,16h20,Alexandre-Vachon 3860,Sur Internet,Denis Boudreau
CHM2003-Automne2024-A,0,Lundi,Du 9 sept. 2024 au 13 déc. 2024,10h30,17h20,Alexandre-Vachon 3644,Laboratoire,Denis Boudreau
CHM2003-Automne2024-A,0,Jeudi,Du 9 sept. 2024 au 13 déc. 2024,10h30,17h20,Alexandre-Vachon 3644,Laboratoire,Denis Boudreau
CHM2003-Automne2023-D,0,Jeudi,Du 5 sept. 2023 au 15 déc. 2023,13h30,16h20,Alexandre-Vachon 2860,Sur Internet,N/A
CHM2003-Automne2023-D,0,Lundi,Du 5 sept. 2023 au 15 déc. 2023,10h30,17h20,Alexandre-Vachon 3644,Laboratoire,N/A
CHM2003-Automne2023-D,0,Jeudi,Du 11 sept. 2023 au 15 déc. 2023,10h30,17h20,Alexandre-Vachon 3644,Laboratoire,N/A
CHM2003-Automne2022-G,0,Jeudi,Du 6 sept. 2022 au 16 déc. 2022,13h30,16h20,Alexandre-Vachon 2840,Rencontre,N/A
CHM2003-Automne2022-G,0,Lundi,Du 6 sept. 2022 au 16 déc. 2022,10h30,17h20,Alexandre-Vachon 3644,Laboratoire,N/A
CHM2003-Automne2022-G,0,Jeudi,Du 12 sept. 2022 au 16 déc. 2022,10h30,17h20,Alexandre-Vachon 3644,Laboratoire,N/A
CHM2004-Hiver2024-A,0,Mardi,Du 15 jan. 2024 au 26 avr. 2024,9h30,13h20,Alexandre-Vachon 3642,Laboratoire,N/A
CHM2004-Hiver2024-B,0,Mardi,Du 15 jan. 2024 au 26 avr. 2024,14h30,18h20,Alexandre-Vachon 3642,Laboratoire,N/A
CHM2004-Hiver2023-C,0,Mardi,Du 10 jan. 2023 au 21 avr. 2023,9h30,13h20,Alexandre-Vachon 3642,Laboratoire,N/A
CHM2004-Hiver2023-D,0,Mardi,Du 10 jan. 2023 au 21 avr. 2023,14h30,18h20,Alexandre-Vachon 3642,Laboratoire,N/A
CHM2005-Hiver2024-A,0,Jeudi,Du 15 jan. 2024 au 26 avr. 2024,8h30,10h20,Alexandre-Vachon 3850,En classe,N/A
CHM2005-Hiver2023-B,0,Jeudi,Du 10 jan. 2023 au 21 avr. 2023,8h30,10h20,Alexandre-Vachon 2830,Sur Internet,N/A
CHM2006-Hiver2024-A,0,Lundi,Du 15 jan. 2024 au 26 avr. 2024,10h30,17h20,Alexandre-Vachon 3674,Sur Internet,N/A
CHM2006-Hiver2024-A,0,Lundi,Du 15 jan. 2024 au 26 avr. 2024,10h30,17h20,Alexandre-Vachon 3674,Laboratoire,N/A
CHM2006-Hiver2024-A,0,Mercredi,Du 15 jan. 2024 au 26 avr. 2024,10h30,17h20,Alexandre-Vachon 3674,Laboratoire,N/A
CHM2006-Hiver2023-D,0,Mercredi,Du 10 jan. 2023 au 10 fév. 2023,8h30,10h20,Alexandre-Vachon 2810,En classe,N/A
CHM2006-Hiver2023-D,0,Lundi,Du 10 jan. 2023 au 21 avr. 2023,10h30,17h20,Alexandre-Vachon 3674,Laboratoire,N/A
CHM2006-Hiver2023-D,0,Mercredi,Du 10 jan. 2023 au 21 avr. 2023,10h30,17h20,Alexandre-Vachon 3674,Laboratoire,N/A
CHM2300-Automne2024-A,0,N/A,Du 3 sept. 2024 au 13 déc. 2024,N/A,N/A,N/A,Projet,Frédéric-Georges Fontaine
CHM2300-Hiver2024-B,0,N/A,Du 15 jan. 2024 au 26 avr. 2024,N/A,N/A,N/A,Projet,N/A
CHM2300-Automne2023-C,0,N/A,Du 5 sept. 2023 au 15 déc. 2023,N/A,N/A,N/A,Projet,N/A
CHM2303-Ete2024-A,0,N/A,Du 6 mai 2024 au 16 août 2024,N/A,N/A,N/A,Projet,N/A
CHM2303-Ete2023-B,0,N/A,Du 1 mai 2023 au 11 août 2023,N/A,N/A,N/A,Projet,N/A
CHM2904-Hiver2024-A,0,Jeudi,Du 15 jan. 2024 au 26 avr. 2024,8h30,11h20,Alexandre-Vachon 3830,En classe,N/A
CHM2904-Hiver2023-B,0,Jeudi,Du 10 jan. 2023 au 21 avr. 2023,8h30,11h20,Adrien-Pouliot 2512,En classe,N/A
CHM3001-Hiver2024-A,0,Jeudi,Du 15 jan. 2024 au 26 avr. 2024,10h30,12h20,Alexandre-Vachon 2820,Atelier,N/A
CHM3001-Hiver2023-B,0,Jeudi,Du 10 jan. 2023 au 21 avr. 2023,10h30,12h20,Alexandre-Vachon 3830,Atelier,N/A
CHM3002-Automne2024-A,0,Lundi,Du 3 sept. 2024 au 13 déc. 2024,15h30,16h20,Alexandre-Vachon 2820,En classe,Dominic Larivière
CHM3002-Automne2024-A,0,Mardi,Du 3 sept. 2024 au 13 déc. 2024,13h30,18h20,Alexandre-Vachon 3674,Laboratoire,Dominic Larivière
CHM3002-Automne2024-A,0,Mercredi,Du 3 sept. 2024 au 13 déc. 2024,13h30,18h20,Alexandre-Vachon 3674,Laboratoire,Dominic Larivière
CHM3002-Automne2023-D,0,Lundi,Du 5 sept. 2023 au 15 déc. 2023,15h30,16h20,Alexandre-Vachon 3830,En classe,N/A
CHM3002-Automne2023-D,0,Mardi,Du 5 sept. 2023 au 15 déc. 2023,13h30,18h20,Alexandre-Vachon 3674,Laboratoire,N/A
CHM3002-Automne2023-D,0,Mercredi,Du 5 sept. 2023 au 15 déc. 2023,13h30,18h20,Alexandre-Vachon 3674,Laboratoire,N/A
CHM3002-Automne2022-G,0,Lundi,Du 6 sept. 2022 au 16 déc. 2022,15h30,16h20,Alexandre-Vachon 3830,En classe,N/A
CHM3002-Automne2022-G,0,Mardi,Du 6 sept. 2022 au 16 déc. 2022,13h30,18h20,Alexandre-Vachon 3674,Laboratoire,N/A
CHM3002-Automne2022-G,0,Mercredi,Du 6 sept. 2022 au 16 déc. 2022,13h30,18h20,Alexandre-Vachon 3674,Laboratoire,N/A
CHM3003-Hiver2024-A,0,Lundi,Du 15 jan. 2024 au 26 avr. 2024,8h30,9h20,Alexandre-Vachon 2820,En classe,N/A
CHM3003-Hiver2024-A,0,Lundi,Du 22 jan. 2024 au 26 avr. 2024,9h30,17h20,Alexandre-Vachon 3642,Laboratoire,N/A
CHM3003-Hiver2023-C,0,Lundi,Du 10 jan. 2023 au 21 avr. 2023,8h30,9h20,Alexandre-Vachon 2820,En classe,N/A
CHM3003-Hiver2023-C,0,Lundi,Du 10 jan. 2023 au 21 avr. 2023,9h30,17h20,Alexandre-Vachon 3642,Laboratoire,N/A
CHM3004-Hiver2024-A,0,Mardi,Du 15 jan. 2024 au 26 avr. 2024,9h30,12h20,Alexandre-Vachon 2810,En classe,N/A
CHM3004-Hiver2023-B,0,Mardi,Du 10 jan. 2023 au 21 avr. 2023,9h30,12h20,Alexandre-Vachon 2810,En classe,N/A
CHM3100-Hiver2024-A,0,Jeudi,Du 15 jan. 2024 au 26 avr. 2024,8h30,9h20,Alexandre-Vachon 2810,En classe,N/A
CHM3100-Hiver2023-B,0,Jeudi,Du 10 jan. 2023 au 21 avr. 2023,8h30,9h20,Alexandre-Vachon 2810,En classe,N/A
CHM3101-Automne2024-A,0,Mardi,Du 3 sept. 2024 au 13 déc. 2024,19h30,21h20,Alexandre-Vachon 2810,En classe,John Boukouvalas
CHM3101-Automne2023-B,0,Mardi,Du 5 sept. 2023 au 15 déc. 2023,19h30,21h20,Alexandre-Vachon 2820,En classe,N/A
CHM3101-Automne2022-C,0,Mardi,Du 6 sept. 2022 au 16 déc. 2022,19h30,21h20,Alexandre-Vachon 2820,En classe,N/A
CHM3204-Automne2024-A,0,Mercredi,Du 3 sept. 2024 au 13 déc. 2024,13h30,17h20,Alexandre-Vachon 3830,En classe,Normand Voyer
CHM3204-Automne2023-B,0,Mercredi,Du 5 sept. 2023 au 15 déc. 2023,13h30,17h20,Alexandre-Vachon 3880,En classe,N/A
CHM3204-Automne2022-C,0,Mercredi,Du 6 sept. 2022 au 16 déc. 2022,13h30,17h20,Alexandre-Vachon 3820,En classe,N/A
CHM3205-Hiver2024-A,0,Mardi,Du 15 jan. 2024 au 26 avr. 2024,12h30,15h20,Alexandre-Vachon 3830,En classe,N/A
CHM3205-Hiver2023-B,0,Mardi,Du 10 jan. 2023 au 21 avr. 2023,12h30,15h20,Alexandre-Vachon 2840,En classe,N/A
CHM4020-Hiver2024-A,0,Lundi,Du 15 jan. 2024 au 26 avr. 2024,13h30,15h20,Gene-H.-Kruger 1340,En classe,N/A
CHM4020-Hiver2023-B,0,Lundi,Du 10 jan. 2023 au 21 avr. 2023,13h30,15h20,Gene-H.-Kruger 1340,En classe,N/A
CHM4100-Automne2024-A,0,Mardi,Du 3 sept. 2024 au 13 déc. 2024,8h30,10h20,Alexandre-Vachon 2820,En classe,John Boukouvalas
CHM4100-Automne2023-B,0,Mardi,Du 5 sept. 2023 au 15 déc. 2023,8h30,10h20,Alexandre-Vachon 2820,En classe,N/A
